transaction_id,customer_id,amount,transaction_type,merchant_category,is_weekend,hour_of_day,days_since_last_transaction,amount_vs_avg_ratio,is_international,event_time
txn_00003959,cust_000694,66.59,Transfer,Grocery,0,4,3,0.29,0,1740456955.911948
txn_00003960,cust_000919,99.32,Purchase,ATM,1,11,1,0.481,0,1739098937.338235
txn_00003961,cust_000961,92.4,Withdrawal,Pharmacy,0,14,2,1.501,0,1721827942.860571
txn_00003962,cust_000627,162.7,Transfer,Gas Station,0,4,0,1.485,0,1742875420.078138
txn_00003963,cust_000308,19.0,Purchase,Online,0,22,0,0.13,0,1740608968.818247
txn_00003964,cust_000345,45.18,Withdrawal,Travel,0,12,2,0.278,0,1748604132.478657
txn_00003965,cust_000779,68.98,Transfer,Other,1,21,6,3.943,0,1744490028.959491
txn_00003966,cust_000047,39.21,Purchase,Grocery,0,0,8,0.298,0,1732235687.502029
txn_00003967,cust_000987,28.22,Purchase,Grocery,0,20,1,0.226,0,1736194930.899942
txn_00003968,cust_000439,290.79,Purchase,Gas Station,1,7,2,1.074,0,1750572119.637386
txn_00003969,cust_000735,22.75,Transfer,Grocery,0,10,3,0.297,0,1734691911.001036
txn_00003970,cust_000917,22.73,Payment,Travel,0,7,0,0.638,0,1728456910.551782
txn_00003971,cust_000697,183.59,Withdrawal,Online,0,20,0,0.561,0,1724788342.713732
txn_00003972,cust_000296,18.35,Transfer,Online,1,2,0,0.114,0,1730514161.68972
txn_00003973,cust_000403,183.92,Payment,Restaurant,0,6,0,0.467,0,1736317408.555159
txn_00003974,cust_000009,188.04,Transfer,Grocery,0,16,3,0.989,1,1727710462.780037
txn_00003975,cust_000218,13.91,Transfer,ATM,0,19,1,0.259,0,1751911252.091358
txn_00003976,cust_000401,146.11,Purchase,Entertainment,0,3,2,0.691,0,1726628105.801114
txn_00003977,cust_000189,159.02,Withdrawal,Other,0,14,0,12.529,0,1739197794.560426
txn_00003978,cust_000154,50.16,Withdrawal,ATM,0,0,2,0.609,0,1727737865.313803
txn_00003979,cust_000098,13.2,Purchase,Other,0,14,1,0.123,0,1723036127.428609
txn_00003980,cust_000917,8.93,Purchase,Department Store,0,20,6,0.251,0,1748977736.03617
txn_00003981,cust_000653,45.72,Payment,Travel,0,2,3,0.528,0,1744939816.415543
txn_00003982,cust_000015,135.16,Purchase,Gas Station,0,10,0,0.935,0,1725613337.726797
txn_00003983,cust_000455,30.97,Withdrawal,Other,0,9,1,0.271,0,1727772836.046307
txn_00003984,cust_000289,108.05,Transfer,Entertainment,0,7,0,4.633,0,1749105068.787411
txn_00003985,cust_000898,26.52,Payment,Department Store,0,16,1,0.274,0,1752247245.918447
txn_00003986,cust_000882,59.43,Withdrawal,Other,0,1,5,0.99,0,1726704522.286359
txn_00003987,cust_000790,29.53,Withdrawal,Pharmacy,1,17,0,0.135,1,1734195704.913229
txn_00003988,cust_000977,78.37,Payment,Restaurant,0,21,0,1.12,0,1747426708.310627
txn_00003989,cust_000906,26.99,Payment,Department Store,1,12,0,0.301,0,1742733039.786965
txn_00003990,cust_000192,39.56,Payment,Entertainment,1,12,0,0.236,0,1723288216.044172
txn_00003991,cust_000712,23.14,Purchase,Entertainment,1,14,4,0.126,0,1739630619.287363
txn_00003992,cust_000821,68.71,Withdrawal,Online,0,18,0,2.04,0,1731696619.411315
txn_00003993,cust_000564,22.38,Withdrawal,Pharmacy,0,8,3,0.286,0,1721029655.563383
txn_00003994,cust_000173,83.95,Withdrawal,Gas Station,1,6,1,0.302,0,1723957945.254198
txn_00003995,cust_000933,23.34,Purchase,Travel,0,13,2,0.543,0,1737378797.205328
txn_00003996,cust_000501,58.68,Transfer,Other,0,22,0,0.303,0,1743630566.956288
txn_00003997,cust_000109,14.8,Payment,Online,0,4,1,0.269,0,1745207781.829655
txn_00003998,cust_000341,32.11,Purchase,Other,0,23,0,0.215,0,1738192588.45361
txn_00003999,cust_000583,79.26,Payment,Restaurant,1,17,11,0.338,0,1744476843.67617
txn_00004000,cust_000097,18.21,Purchase,Grocery,0,11,1,0.095,0,1732878194.489041
txn_00004001,cust_000792,75.43,Withdrawal,Entertainment,0,2,2,2.279,0,1731552093.899508
txn_00004002,cust_000828,253.33,Withdrawal,Gas Station,0,9,0,0.808,0,1742895430.253584
txn_00004003,cust_000385,112.55,Withdrawal,Travel,0,7,2,1.454,0,1740034871.461546
txn_00004004,cust_000492,12.66,Transfer,Department Store,0,8,1,0.065,0,1749194314.803646
txn_00004005,cust_000319,125.79,Purchase,Travel,1,7,0,0.427,0,1748154193.038573
txn_00004006,cust_000740,10.09,Withdrawal,Grocery,0,8,1,0.089,0,1744614595.973294
txn_00004007,cust_000565,41.13,Transfer,Travel,1,3,1,1.909,0,1727577545.865639
txn_00004008,cust_000949,53.14,Withdrawal,Restaurant,0,6,3,1.724,0,1747285376.786588
txn_00004009,cust_000160,122.59,Purchase,ATM,1,17,1,0.381,0,1722702337.169199
txn_00004010,cust_000286,51.17,Withdrawal,Travel,1,3,2,0.386,0,1741491115.499632
txn_00004011,cust_000068,44.3,Transfer,Other,0,23,0,2.192,0,1734131448.735005
txn_00004012,cust_000201,19.86,Withdrawal,Grocery,0,0,4,0.227,0,1742950194.707816
txn_00004013,cust_000650,9.77,Purchase,ATM,0,0,5,0.283,0,1727391679.178904
txn_00004014,cust_000713,42.88,Withdrawal,Restaurant,0,14,12,0.48,0,1725543986.565746
txn_00004015,cust_000510,56.66,Withdrawal,Gas Station,0,5,4,0.524,0,1732167231.339899
txn_00004016,cust_000736,21.53,Withdrawal,Travel,1,22,4,0.662,0,1726953506.992969
txn_00004017,cust_000344,32.71,Payment,ATM,1,15,3,0.602,0,1748788168.767134
txn_00004018,cust_000003,50.27,Purchase,Department Store,0,3,5,4.413,0,1742353569.863033
txn_00004019,cust_000610,6.68,Payment,Entertainment,1,9,1,0.138,0,1728115476.924457
txn_00004020,cust_000408,7.27,Purchase,Other,1,18,4,0.043,0,1749316632.807946
txn_00004021,cust_000136,36.72,Purchase,Restaurant,1,10,1,0.146,0,1745053336.920457
txn_00004022,cust_000092,247.64,Purchase,Entertainment,0,20,0,0.783,0,1733950129.104483
txn_00004023,cust_000886,33.41,Withdrawal,Other,0,2,1,0.188,0,1740017904.209136
txn_00004024,cust_000544,28.53,Purchase,ATM,0,18,4,0.29,0,1727716882.153729
txn_00004025,cust_000989,54.79,Transfer,Gas Station,0,22,0,0.324,0,1744232420.519632
txn_00004026,cust_000402,34.78,Purchase,Online,0,8,13,0.317,0,1725951894.063225
txn_00004027,cust_000430,195.11,Purchase,Department Store,0,19,2,0.601,0,1736193515.126348
txn_00004028,cust_000907,12.68,Payment,Pharmacy,1,15,1,0.104,0,1732463642.830968
txn_00004029,cust_000772,27.72,Purchase,Pharmacy,0,5,9,0.209,0,1748494160.923437
txn_00004030,cust_000404,176.25,Purchase,Other,0,12,1,0.647,0,1750160794.429914
txn_00004031,cust_000404,42.7,Purchase,ATM,0,6,6,0.157,0,1732257914.384755
txn_00004032,cust_000798,32.42,Transfer,ATM,0,15,2,0.248,0,1744900763.421697
txn_00004033,cust_000452,42.52,Payment,Online,0,11,1,0.206,0,1751278769.788871
txn_00004034,cust_000620,25.33,Withdrawal,Other,1,6,2,0.147,0,1745126030.514751
txn_00004035,cust_000009,232.94,Payment,Restaurant,0,11,2,1.225,0,1730373640.624773
txn_00004036,cust_000133,28.64,Payment,Restaurant,1,2,6,1.389,0,1747532199.667765
txn_00004037,cust_000855,7.7,Transfer,Restaurant,1,0,16,0.085,0,1724541250.463602
txn_00004038,cust_000805,55.12,Withdrawal,Department Store,0,2,1,0.386,0,1733799547.438032
txn_00004039,cust_000569,83.1,Transfer,Restaurant,1,23,0,1.019,0,1742771245.510369
txn_00004040,cust_000528,26.78,Purchase,Travel,0,10,1,0.198,0,1747647022.148992
txn_00004041,cust_000972,142.08,Purchase,Other,0,3,2,1.023,0,1751941541.73489
txn_00004042,cust_000152,37.7,Transfer,Gas Station,0,12,3,0.299,0,1741006607.486208
txn_00004043,cust_000585,158.47,Transfer,Online,0,7,6,2.562,0,1742369853.493563
txn_00004044,cust_000347,35.03,Withdrawal,ATM,0,22,5,0.384,0,1746223095.655623
txn_00004045,cust_000998,61.0,Transfer,Grocery,0,19,2,0.198,0,1751048040.348354
txn_00004046,cust_000242,46.29,Transfer,Online,0,5,2,0.323,0,1727929531.983083
txn_00004047,cust_000036,12.36,Withdrawal,Gas Station,1,9,0,0.35,0,1746346681.051215
txn_00004048,cust_000855,219.94,Payment,Pharmacy,1,15,0,2.416,0,1732377547.736347
txn_00004049,cust_000737,39.51,Payment,Pharmacy,0,14,0,0.173,0,1729259194.938122
txn_00004050,cust_000578,101.83,Payment,Department Store,1,13,0,0.319,0,1742131480.08153
txn_00004051,cust_000412,17.27,Transfer,Department Store,0,7,1,0.055,0,1739346441.46776
txn_00004052,cust_000370,351.75,Payment,Department Store,0,2,0,1.052,0,1751333706.094446
txn_00004053,cust_000878,26.82,Payment,Other,1,23,3,0.199,0,1729378348.38942
txn_00004054,cust_000392,16.21,Purchase,Pharmacy,1,8,0,0.102,0,1751182988.992454
txn_00004055,cust_000288,79.37,Withdrawal,Department Store,0,7,4,0.357,0,1724825138.006268
txn_00004056,cust_000023,23.4,Purchase,Other,0,14,0,0.344,0,1737727380.441388
txn_00004057,cust_000859,56.62,Transfer,Travel,0,1,3,1.026,0,1750381071.659486
txn_00004058,cust_000350,57.46,Payment,Other,0,18,0,0.328,0,1726682343.957592
txn_00004059,cust_000806,278.91,Payment,Pharmacy,1,5,1,1.269,0,1750478987.346326
txn_00004060,cust_000458,83.5,Withdrawal,Grocery,0,11,2,1.283,0,1726567523.989681
txn_00004061,cust_000283,39.0,Transfer,Other,1,0,1,0.248,0,1725147931.220516
txn_00004062,cust_000273,97.54,Purchase,ATM,0,9,0,0.246,1,1726563386.381397
txn_00004063,cust_000684,16.5,Withdrawal,Online,0,5,2,1.354,0,1750911205.832301
txn_00004064,cust_000162,68.01,Purchase,ATM,1,13,0,0.39,0,1750510752.038179
txn_00004065,cust_000908,174.79,Purchase,Entertainment,1,21,0,0.837,0,1730583209.977175
txn_00004066,cust_000226,47.06,Payment,Online,0,5,0,0.146,0,1741584203.386751
txn_00004067,cust_000930,35.59,Purchase,Grocery,0,13,3,0.086,0,1742305877.591795
txn_00004068,cust_000703,17.07,Payment,Travel,1,21,2,0.132,0,1743885417.045599
txn_00004069,cust_000942,17.62,Purchase,Gas Station,0,2,0,0.317,0,1726103577.223143
txn_00004070,cust_000563,7.33,Transfer,Department Store,0,3,4,0.094,0,1734925334.59717
txn_00004071,cust_000372,352.83,Transfer,Restaurant,0,20,3,0.849,0,1746558876.266173
txn_00004072,cust_000928,673.85,Payment,ATM,0,15,5,1.669,0,1736781285.389699
txn_00004073,cust_000697,94.95,Payment,Grocery,0,13,0,0.29,0,1741354033.710264
txn_00004074,cust_000199,94.14,Withdrawal,Grocery,0,18,6,0.317,0,1741112119.941972
txn_00004075,cust_000421,51.64,Withdrawal,Online,0,21,6,0.637,0,1745959287.240457
txn_00004076,cust_000474,112.89,Payment,Pharmacy,0,11,0,0.478,0,1735125027.218784
txn_00004077,cust_000417,25.49,Payment,Grocery,0,20,0,0.127,0,1726774917.954674
txn_00004078,cust_000933,40.22,Purchase,Department Store,1,17,1,0.936,0,1722790190.779961
txn_00004079,cust_000834,68.05,Purchase,Grocery,0,11,10,1.195,0,1734694940.466671
txn_00004080,cust_000377,23.56,Purchase,Grocery,0,22,2,0.589,0,1731104732.761115
txn_00004081,cust_000156,145.26,Withdrawal,Restaurant,1,17,5,0.296,1,1736098814.322741
txn_00004082,cust_000191,23.97,Withdrawal,Gas Station,0,20,3,0.369,0,1730925134.013441
txn_00004083,cust_000619,65.48,Purchase,Online,0,1,0,5.111,0,1730336524.361165
txn_00004084,cust_000542,69.68,Purchase,Entertainment,1,8,8,0.313,0,1746258574.934783
txn_00004085,cust_000931,88.61,Purchase,Online,0,22,2,1.873,0,1721943036.716674
txn_00004086,cust_000355,38.97,Withdrawal,Travel,0,6,2,0.271,0,1731911448.212889
txn_00004087,cust_000181,72.59,Purchase,Other,1,23,5,0.532,0,1749423565.702726
txn_00004088,cust_000590,36.99,Payment,Online,0,5,5,0.278,0,1743739837.598402
txn_00004089,cust_000737,47.92,Transfer,Online,0,11,0,0.21,0,1732619888.005032
txn_00004090,cust_000152,27.7,Payment,Online,0,19,4,0.22,0,1726165506.265259
txn_00004091,cust_000195,58.77,Withdrawal,Grocery,0,7,1,1.381,0,1749017927.165854
txn_00004092,cust_000874,17.91,Withdrawal,Department Store,0,0,12,0.595,0,1735778297.649474
txn_00004093,cust_000233,121.32,Purchase,Travel,1,14,1,1.51,0,1734187162.209712
txn_00004094,cust_000036,133.52,Purchase,Grocery,0,12,3,3.779,0,1735647770.587694
txn_00004095,cust_000471,25.32,Withdrawal,Pharmacy,0,18,2,0.32,0,1722273513.443076
txn_00004096,cust_000807,33.02,Withdrawal,Online,1,9,5,0.153,0,1751098906.680191
txn_00004097,cust_000102,19.6,Purchase,Restaurant,0,7,2,0.227,0,1721283213.409681
txn_00004098,cust_000363,31.02,Withdrawal,Travel,0,11,5,0.107,0,1741174887.531585
txn_00004099,cust_000648,56.94,Purchase,Entertainment,1,5,7,0.334,0,1751171433.438788
txn_00004100,cust_000863,32.42,Transfer,Travel,0,4,0,0.313,0,1740716376.26127
txn_00004101,cust_000799,111.76,Withdrawal,Department Store,1,1,9,0.614,0,1733534693.846166
txn_00004102,cust_000269,23.49,Withdrawal,Online,0,22,3,0.12,0,1724968657.446111
txn_00004103,cust_000157,20.15,Withdrawal,Travel,0,19,1,0.083,1,1725303262.797305
txn_00004104,cust_000109,28.64,Transfer,ATM,0,11,2,0.521,0,1744626849.716647
txn_00004105,cust_000355,60.39,Withdrawal,Restaurant,1,14,0,0.421,0,1738507160.665212
txn_00004106,cust_000982,10.36,Purchase,Pharmacy,0,5,1,0.084,0,1731995792.274562
txn_00004107,cust_000910,41.2,Transfer,Online,1,16,2,0.276,0,1740327397.6131
txn_00004108,cust_000051,44.63,Withdrawal,Entertainment,0,17,0,1.796,0,1749225960.880583
txn_00004109,cust_000251,48.24,Purchase,Travel,0,11,0,0.151,1,1722939157.131194
txn_00004110,cust_000407,18.76,Payment,ATM,0,16,0,0.299,0,1742400630.258845
txn_00004111,cust_000242,65.88,Transfer,Online,0,10,0,0.459,0,1721035764.399251
txn_00004112,cust_000973,41.72,Purchase,Travel,0,10,0,0.147,0,1730455306.695982
txn_00004113,cust_000014,38.54,Purchase,Online,0,10,0,0.986,0,1748855742.666538
txn_00004114,cust_000179,33.87,Purchase,Travel,0,14,1,0.185,0,1733495444.978648
txn_00004115,cust_000680,44.16,Payment,Department Store,0,21,5,0.473,0,1733432493.989498
txn_00004116,cust_000322,69.07,Payment,Grocery,1,18,2,0.87,0,1743873651.854311
txn_00004117,cust_000258,56.49,Withdrawal,Gas Station,0,16,2,0.381,0,1738774077.429504
txn_00004118,cust_000439,132.31,Transfer,Gas Station,0,20,4,0.489,0,1751658515.58858
txn_00004119,cust_000785,178.2,Transfer,Department Store,0,7,1,0.449,0,1749796567.558117
txn_00004120,cust_000018,71.42,Purchase,Other,0,0,2,0.225,0,1738802411.640173
txn_00004121,cust_000607,26.55,Transfer,Entertainment,0,13,1,0.345,0,1751892258.703295
txn_00004122,cust_000367,44.13,Purchase,Entertainment,0,21,9,0.792,0,1746218541.853784
txn_00004123,cust_000831,14.44,Transfer,Restaurant,1,4,1,0.104,0,1725159883.190562
txn_00004124,cust_000163,29.25,Purchase,Other,0,11,6,0.404,0,1741864181.46453
txn_00004125,cust_000509,96.93,Purchase,Restaurant,1,4,0,0.416,0,1723867100.320886
txn_00004126,cust_000964,126.67,Withdrawal,Pharmacy,0,18,0,1.881,0,1727200183.103227
txn_00004127,cust_000636,105.14,Payment,Pharmacy,1,10,2,0.272,1,1733566118.299665
txn_00004128,cust_000978,39.11,Withdrawal,Gas Station,0,2,19,0.495,0,1737340541.404103
txn_00004129,cust_000503,60.81,Withdrawal,Gas Station,0,3,1,0.286,0,1749004520.957987
txn_00004130,cust_000789,74.78,Payment,Pharmacy,0,19,0,0.269,0,1726682643.855751
txn_00004131,cust_000029,14.02,Transfer,Other,1,4,1,0.1,0,1735358895.411956
txn_00004132,cust_000548,94.14,Payment,Department Store,0,0,8,0.292,0,1740444238.916034
txn_00004133,cust_000653,17.07,Transfer,Online,0,18,2,0.197,0,1750353410.954308
txn_00004134,cust_000094,38.68,Payment,Department Store,0,1,2,0.486,0,1740706865.333083
txn_00004135,cust_000032,35.38,Transfer,Restaurant,0,6,13,0.134,0,1750916124.809712
txn_00004136,cust_000149,35.24,Purchase,Other,0,19,0,0.21,0,1722277266.635311
txn_00004137,cust_000863,30.69,Transfer,Entertainment,1,17,1,0.296,0,1721578374.944252
txn_00004138,cust_000279,78.87,Payment,ATM,0,15,1,5.597,0,1752157835.714459
txn_00004139,cust_000729,125.09,Withdrawal,Pharmacy,0,8,0,0.361,0,1722411640.850779
txn_00004140,cust_000476,69.18,Transfer,Travel,0,13,0,0.376,0,1733317285.095559
txn_00004141,cust_000446,41.75,Transfer,Other,0,7,1,0.402,0,1736495123.089269
txn_00004142,cust_000461,39.32,Purchase,Pharmacy,1,3,0,0.58,0,1749955674.478491
txn_00004143,cust_000395,37.81,Payment,Grocery,0,4,5,1.07,0,1748920320.589263
txn_00004144,cust_000339,16.45,Payment,Online,0,4,3,0.077,0,1721878196.227319
txn_00004145,cust_000716,67.64,Withdrawal,Grocery,0,15,1,0.309,0,1727793231.803954
txn_00004146,cust_000396,41.63,Payment,Other,0,0,0,0.551,0,1751585904.388132
txn_00004147,cust_000476,34.93,Purchase,Other,1,5,1,0.19,0,1734759622.115288
txn_00004148,cust_000141,91.22,Payment,Online,0,22,2,5.119,0,1738794033.091918
txn_00004149,cust_000051,49.37,Payment,Grocery,1,16,4,1.987,0,1742749017.458509
txn_00004150,cust_000359,110.32,Withdrawal,Entertainment,0,7,2,8.308,0,1724309486.562248
txn_00004151,cust_000212,154.74,Withdrawal,Gas Station,1,19,0,0.648,0,1734292480.152148
txn_00004152,cust_000629,120.64,Transfer,Other,1,23,0,0.543,0,1729981517.733977
txn_00004153,cust_000945,64.05,Payment,Online,0,22,0,4.589,0,1729720149.957003
txn_00004154,cust_000339,193.06,Transfer,Online,0,5,2,0.902,0,1744605970.720706
txn_00004155,cust_000264,15.45,Transfer,Other,0,20,1,0.524,0,1745610245.510756
txn_00004156,cust_000584,15.65,Withdrawal,Other,0,20,1,0.179,0,1750102184.092055
txn_00004157,cust_000723,169.42,Transfer,ATM,1,23,0,1.37,0,1750630316.065693
txn_00004158,cust_000292,17.3,Transfer,Pharmacy,0,18,4,0.075,0,1727976902.415489
txn_00004159,cust_000539,97.75,Withdrawal,Restaurant,0,4,5,0.372,0,1744774726.988204
txn_00004160,cust_000608,83.37,Payment,Restaurant,1,22,2,0.213,0,1731190017.410268
txn_00004161,cust_000489,52.82,Withdrawal,Other,0,5,9,0.887,0,1743654428.456171
txn_00004162,cust_000546,96.07,Transfer,Gas Station,0,15,0,0.795,0,1741103587.269086
txn_00004163,cust_000107,46.54,Payment,Restaurant,0,5,0,0.397,0,1751342657.13362
txn_00004164,cust_000178,71.86,Payment,Grocery,1,3,1,0.849,0,1724467846.78966
txn_00004165,cust_000309,18.59,Transfer,Online,0,8,2,0.102,0,1749195043.108961
txn_00004166,cust_000727,49.53,Transfer,Department Store,0,10,4,0.352,0,1745572541.552096
txn_00004167,cust_000600,82.37,Withdrawal,Grocery,0,6,1,0.228,0,1724996647.403716
txn_00004168,cust_000044,15.75,Payment,ATM,0,6,2,0.107,0,1730356938.299135
txn_00004169,cust_000066,34.59,Withdrawal,Other,0,7,15,0.087,1,1725516045.766438
txn_00004170,cust_000029,84.26,Transfer,Gas Station,0,18,2,0.602,0,1725296979.208717
txn_00004171,cust_000118,140.2,Payment,Department Store,0,14,5,0.53,0,1727271290.952804
txn_00004172,cust_000886,57.9,Payment,Online,0,3,0,0.326,0,1732074634.813025
txn_00004173,cust_000346,51.64,Payment,Grocery,0,8,5,0.181,0,1740645028.611166
txn_00004174,cust_000441,16.03,Purchase,Other,0,11,0,0.049,0,1751453480.206677
txn_00004175,cust_000968,25.29,Transfer,Travel,0,5,2,0.78,0,1723005863.034157
txn_00004176,cust_000266,25.45,Payment,Pharmacy,0,2,7,1.474,0,1742781861.072951
txn_00004177,cust_000075,42.36,Transfer,Grocery,0,11,0,0.527,0,1727863604.060008
txn_00004178,cust_000304,10.62,Withdrawal,Pharmacy,0,1,2,0.157,0,1748911566.824726
txn_00004179,cust_000687,53.54,Purchase,Online,0,13,3,1.312,0,1744200494.559306
txn_00004180,cust_000469,23.32,Transfer,Pharmacy,1,23,2,0.115,0,1730072605.009953
txn_00004181,cust_000111,29.87,Withdrawal,Entertainment,0,23,3,0.683,0,1721426926.162648
txn_00004182,cust_000426,48.16,Payment,Travel,0,6,4,1.423,0,1736748133.012393
txn_00004183,cust_000034,31.5,Transfer,Restaurant,0,16,1,0.251,0,1738253479.490329
txn_00004184,cust_000288,42.85,Purchase,Restaurant,0,8,0,0.193,0,1732869028.451932
txn_00004185,cust_000670,137.12,Payment,Entertainment,0,20,5,0.776,0,1723664531.899707
txn_00004186,cust_000066,52.59,Withdrawal,Grocery,0,3,0,0.132,0,1735530260.431263
txn_00004187,cust_000862,295.88,Withdrawal,Online,0,9,2,9.251,0,1730885662.029459
txn_00004188,cust_000811,103.73,Purchase,Restaurant,0,19,0,0.225,0,1747160258.463885
txn_00004189,cust_000573,59.15,Transfer,Pharmacy,0,14,7,0.208,0,1740061533.954224
txn_00004190,cust_000186,46.22,Transfer,Restaurant,0,19,9,3.942,0,1734982778.846841
txn_00004191,cust_000137,18.4,Withdrawal,Other,1,1,4,0.071,0,1737248901.603178
txn_00004192,cust_000010,16.77,Withdrawal,Department Store,1,21,1,0.063,0,1725134790.475683
txn_00004193,cust_000111,12.68,Purchase,Online,1,19,2,0.29,0,1727633515.950384
txn_00004194,cust_000203,26.46,Payment,Entertainment,1,17,0,0.158,0,1728835436.4603
txn_00004195,cust_000709,38.67,Payment,Entertainment,0,23,1,0.153,0,1724711058.928113
txn_00004196,cust_000836,17.48,Payment,Restaurant,0,0,2,0.058,0,1721174310.147049
txn_00004197,cust_000625,192.71,Transfer,Online,0,18,6,0.594,0,1740076015.431654
txn_00004198,cust_000059,163.95,Transfer,Online,1,11,2,0.676,0,1726310093.149608
txn_00004199,cust_000965,29.23,Withdrawal,Other,1,21,4,0.351,0,1749329819.691025
txn_00004200,cust_000265,11.27,Withdrawal,Online,0,23,7,0.055,0,1746572097.907037
txn_00004201,cust_000278,65.97,Withdrawal,Grocery,0,17,0,0.804,0,1743439757.5135
txn_00004202,cust_000304,11.03,Purchase,Gas Station,0,11,2,0.163,0,1735298043.696004
txn_00004203,cust_000167,65.55,Withdrawal,ATM,0,15,19,0.301,0,1751035927.372181
txn_00004204,cust_000383,74.01,Payment,ATM,1,11,0,0.534,0,1722681211.353966
txn_00004205,cust_000560,53.24,Purchase,Entertainment,1,23,2,0.604,0,1735427886.401243
txn_00004206,cust_000708,118.18,Transfer,Pharmacy,0,21,3,0.266,0,1736456662.92588
txn_00004207,cust_000806,351.74,Withdrawal,ATM,0,23,1,1.6,1,1747087393.665271
txn_00004208,cust_000369,17.64,Withdrawal,Travel,0,16,1,0.163,0,1741017605.165477
txn_00004209,cust_000452,39.89,Payment,Restaurant,1,8,0,0.193,0,1725695941.712021
txn_00004210,cust_000894,53.07,Withdrawal,Restaurant,0,23,4,0.155,0,1750200923.485272
txn_00004211,cust_000042,55.45,Transfer,Pharmacy,0,2,7,0.578,0,1746149506.583986
txn_00004212,cust_000547,93.04,Transfer,Travel,0,23,0,0.729,0,1729721867.12589
txn_00004213,cust_000151,37.38,Payment,Online,0,20,7,0.436,0,1750706138.941319
txn_00004214,cust_000463,25.36,Purchase,Restaurant,0,10,4,0.326,0,1738923130.830997
txn_00004215,cust_000087,21.64,Purchase,Gas Station,0,12,2,0.402,0,1723547284.069881
txn_00004216,cust_000990,44.37,Withdrawal,Department Store,0,13,0,0.179,0,1737034418.175117
txn_00004217,cust_000567,95.18,Purchase,Gas Station,0,22,2,0.346,0,1733957006.692135
txn_00004218,cust_000051,34.27,Payment,ATM,1,2,7,1.379,0,1748050793.473181
txn_00004219,cust_000818,102.66,Withdrawal,Other,0,19,6,2.36,0,1740685239.513927
txn_00004220,cust_000107,19.35,Transfer,Department Store,0,15,2,0.165,0,1739375783.75703
txn_00004221,cust_000326,180.13,Purchase,Entertainment,0,11,6,0.888,0,1744022535.827927
txn_00004222,cust_000180,327.86,Payment,Pharmacy,0,0,0,0.617,0,1725318102.955222
txn_00004223,cust_000256,16.01,Payment,Restaurant,0,13,7,0.302,0,1727784440.73958
txn_00004224,cust_000370,23.95,Withdrawal,Restaurant,0,23,9,0.072,0,1747867920.924754
txn_00004225,cust_000181,29.4,Transfer,ATM,0,16,0,0.216,0,1732725699.798939
txn_00004226,cust_000662,42.66,Withdrawal,Online,0,17,0,0.287,0,1732902804.896565
txn_00004227,cust_000002,116.26,Withdrawal,Online,1,20,1,1.082,0,1742674421.683065
txn_00004228,cust_000302,37.47,Purchase,ATM,0,9,2,0.085,0,1730365474.489476
txn_00004229,cust_000532,49.82,Transfer,Grocery,1,7,1,0.135,0,1736579764.00409
txn_00004230,cust_000022,179.15,Purchase,Department Store,0,18,1,1.053,0,1746205484.098461
txn_00004231,cust_000387,35.86,Transfer,Gas Station,0,16,2,0.348,0,1744991844.776378
txn_00004232,cust_000896,62.9,Payment,Entertainment,0,11,0,0.267,0,1730718043.338759
txn_00004233,cust_000719,63.7,Payment,Pharmacy,1,0,2,0.331,0,1749338089.398345
txn_00004234,cust_000215,74.48,Transfer,Pharmacy,0,12,0,0.717,0,1725881126.193332
txn_00004235,cust_000190,37.2,Payment,Entertainment,0,5,4,0.66,0,1735105606.895598
txn_00004236,cust_000175,64.34,Transfer,Other,0,12,3,0.38,0,1725883007.286819
txn_00004237,cust_000429,36.92,Payment,Department Store,1,12,3,0.122,0,1723377012.845943
txn_00004238,cust_000146,69.03,Withdrawal,Grocery,1,14,0,3.153,0,1746365741.343887
txn_00004239,cust_000587,65.78,Withdrawal,Restaurant,0,19,6,0.263,0,1743704309.138133
txn_00004240,cust_000120,25.67,Payment,Online,0,4,3,0.138,0,1723086328.437141
txn_00004241,cust_000606,78.36,Payment,Online,0,2,3,0.965,0,1730860721.86552
txn_00004242,cust_000475,75.04,Withdrawal,Pharmacy,0,2,2,0.503,0,1741918156.518333
txn_00004243,cust_000638,23.87,Withdrawal,Grocery,0,22,7,0.129,0,1743628374.129216
txn_00004244,cust_000078,75.18,Transfer,Other,0,11,0,1.769,0,1731411920.267424
txn_00004245,cust_000662,17.9,Transfer,Gas Station,0,6,0,0.121,0,1741932288.473593
txn_00004246,cust_000742,30.85,Purchase,Grocery,0,4,2,0.162,0,1724210059.559372
txn_00004247,cust_000548,46.97,Withdrawal,Restaurant,0,23,0,0.146,1,1747694871.66988
txn_00004248,cust_000658,52.02,Withdrawal,Gas Station,0,16,9,0.236,0,1723476494.67767
txn_00004249,cust_000178,41.82,Transfer,ATM,0,14,0,0.494,0,1745501331.92324
txn_00004250,cust_000934,32.06,Transfer,Travel,1,14,0,0.201,0,1748696711.189706
txn_00004251,cust_000446,17.0,Payment,Pharmacy,0,11,1,0.164,0,1737978200.14234
txn_00004252,cust_000009,281.5,Purchase,Travel,0,2,0,1.48,0,1724115831.427411
txn_00004253,cust_000570,72.42,Payment,ATM,1,5,0,0.937,0,1737782483.464444
